g_event_id,sid,time,r_dow,r_hod,a_er_cat,a_app_id,a_campaign_type_id,a_camp_id,a_group_id,r_source_id,c_id,r_site_id,r_site_iab_cats,r_country_id,r_region_code,r_platform,r_network_type,r_traffic_type,c_type,c_cta,c_text,c_size,s_gerry_type,s_caesar_id,response
-4,0,1568678829.275,1,0,0,2214,2,6732,27117,259,6372757,28511712,9,244,,ANDROID,wifi,app,HTML,XEM NGAY,ƯU ĐÃI ĐẾN 60%,3200480,,,0
-4,0,1568678829.833,1,0,3,2316,2,25385,26207,253,6371885,28144749,9,32,,ANDROID,cellular,app,IMAGE,,,3200480,2,,0
-4,0,1568678830.022,1,0,0,1883,2,6493,14204,253,6374453,28222703,9,32,28,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678830.096,1,0,0,930,2,25555,26682,253,6359438,26670689,24,10,15,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678830.254,1,0,0,2213,2,6639,14723,69,6388961,28175271,"24,3",178,B2,ANDROID,wifi,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568678831.807,1,0,0,930,2,25482,26490,74,6386524,28196451,"1,9",32,15,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678832.114,1,0,0,930,2,25555,26682,69,6359440,26046938,3,10,14,ANDROID,wifi,app,NATIVE,Recargá ahora,¡No te quedes sin saldo!,0,,,0
-4,0,1568678832.281,1,0,1,2463,2,25696,27295,69,6393143,21074158,14,178,D9,ANDROID,cellular,app,NATIVE,Sign Up Now!,"Stream TV shows, Movies and More",0,3,,0
-4,0,1568678833.028,1,0,0,1061,2,6652,14758,74,6376677,28224292,3,106,04,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568678833.587,1,0,2,1852,2,6568,15851,178,6390053,25944336,9,237,GA,ANDROID,cellular,app,HTML,Watch Now,"Stream the latest episodes, for free!",3200480,,,1
-4,0,1568678834.237,1,0,0,2116,2,25165,26736,259,6389844,28304508,9,237,CA,IOS,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678834.84,1,0,0,1487,2,25356,26721,74,6378540,28121224,1,32,17,ANDROID,wifi,app,IMAGE,,,3200480,2,,0
-4,0,1568678834.993,1,0,0,930,2,25482,26577,74,6379438,28165894,1,32,28,ANDROID,wifi,app,HTML,ABRIR O APP,,3200480,,,0
-4,0,1568678834.995,1,0,0,1087,2,25179,25179,253,6359210,28582431,9,32,21,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568678835.564,1,0,0,1087,2,25179,25835,253,5533183,20080106,9,32,27,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678835.573,1,0,0,930,2,25482,26490,74,6379442,27672959,1,32,05,ANDROID,wifi,app,HTML,ABRIR O APP,,3200480,,,0
-4,0,1568678836.099,1,0,0,1061,2,6652,14760,74,6376677,28224292,3,106,08,ANDROID,wifi,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568678836.63,1,0,0,1883,2,6493,14470,253,6374432,27891390,9,32,,ANDROID,cellular,app,IMAGE,,,3200480,0,,0
-4,0,1568678836.785,1,0,0,930,2,25482,26490,253,6379440,25543722,9,32,14,ANDROID,wifi,app,HTML,ABRIR O APP,,4800320,,,0
-4,0,1568678837.092,1,0,2,1923,2,6603,14538,259,6352683,26983494,9,237,WA,IOS,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678838.217,1,0,0,2416,2,25664,27147,69,6390873,28355099,"12,24",104,35,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678838.517,1,0,0,930,2,25482,26577,69,6379437,28082078,"14,3",32,17,ANDROID,wifi,app,HTML,ABRIR O APP,,3000250,,,0
-4,0,1568678839.191,1,0,0,2213,2,6639,14724,69,6388957,386250,"1,9,9",178,F2,ANDROID,wifi,app,HTML,Shop Now, {product.title},3200480,,,0
-4,0,1568678839.496,1,0,3,2464,2,25692,27245,69,6391886,28153864,"14,3",32,15,ANDROID,wifi,app,NATIVE,Recarregue Já,Recarregue no app Meu Vivo e ganhe até +1GB de bônus,0,,,0
-4,0,1568678840.197,1,0,0,1061,2,6652,14760,69,6376677,28175271,"24,3",106,30,ANDROID,wifi,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568678840.456,1,0,0,1087,2,25179,25835,253,5533183,20089230,9,32,,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678840.981,1,0,0,1087,2,25179,25179,253,6381399,28582431,9,32,21,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678841.021,1,0,0,930,2,25482,26577,253,6379438,26298633,9,32,06,ANDROID,wifi,app,HTML,ABRIR O APP,,3200480,,,0
-4,0,1568678841.122,1,0,0,1061,2,6652,14758,74,6376677,28224292,3,106,26,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568678841.124,1,0,0,1883,2,6491,25661,74,6373901,28214888,"1,9",146,31,ANDROID,wifi,app,VIDEO,,,4800320,,,0
-4,0,1568678841.85,1,0,0,1061,2,25697,27493,74,6392898,28224292,3,106,08,ANDROID,cellular,app,NATIVE,Pesan Sekarang,{product.description} - Kode Promo:  {product.custom_label_1},0,,,1
-4,0,1568678842.133,1,0,0,2339,2,6842,26846,253,6376577,28582373,9,45,12,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568678842.557,1,0,0,1087,2,25179,25834,253,5533184,22592282,9,32,,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678842.904,1,0,0,930,2,25482,26577,69,6379444,28153864,"14,3",32,27,ANDROID,wifi,app,NATIVE,ABRIR O APP,Coloque créditos no seu celular a qualquer hora!,0,,,0
-4,0,1568678843.022,1,0,0,1087,2,25179,26510,69,6381398,28472064,"1,9,9",32,26,ANDROID,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568678843.17,1,0,0,1883,2,6528,14476,44,6388338,25892631,17,10,01,ANDROID,wifi,app,IMAGE,,,3200480,0,,0
-4,0,1568678843.258,1,0,0,2117,2,25160,26745,74,6389887,28504869,19,237,GA,ANDROID,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568678843.844,1,0,0,930,2,25482,26490,272,6379436,28481021,9,32,14,ANDROID,wifi,app,HTML,ABRIR O APP,,4800320,,,0
-4,0,1568678843.93,1,0,0,2213,2,6639,14724,69,6388961,28014499,"14,3",178,F2,ANDROID,cellular,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568678844.218,1,0,0,1883,2,6491,14205,253,6373940,27971422,24,146,,ANDROID,wifi,app,VIDEO,,,4800320,,,0
-4,0,1568678844.289,1,0,0,2116,2,25165,26748,259,6389888,26983494,9,237,OH,IOS,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678844.787,1,0,0,1087,2,25179,25835,253,5533182,20088280,9,32,27,ANDROID,wifi,app,VIDEO,,,4800320,,,0
-4,0,1568678844.944,1,0,0,1087,2,25179,25740,74,6371269,28121564,1,32,06,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678845.011,1,0,0,1087,2,25179,25835,253,5533184,20082981,9,32,,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678845.451,1,0,0,1061,2,25697,27493,74,6392898,28224292,3,106,04,ANDROID,cellular,app,NATIVE,Pesan Sekarang,{product.description} - Kode Promo:  {product.custom_label_1},0,,,1
-4,0,1568678845.921,1,0,0,1599,2,6668,14841,253,6390906,28582431,9,85,,ANDROID,wifi,app,VIDEO,,,10801920,,,0
-4,0,1568678845.996,1,0,0,2117,2,25160,26745,74,6384561,28414810,1,237,AL,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678846.146,1,0,0,1087,2,25179,25835,259,6371272,23419983,9,32,,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678846.169,1,0,0,1883,2,6932,16055,168,6374606,28142610,"9,9",177,15,ANDROID,wifi,app,IMAGE,,,3200050,1,,0
-4,0,1568678846.546,1,0,0,2213,2,6639,14721,69,6372712,26358728,"1,9,9",178,A4,ANDROID,wifi,app,HTML,Shop Now,LOWEST PRICES on Shopee's daily Flash Deals!,3000250,,,0
-4,0,1568678847.003,1,0,0,1883,2,6491,14466,178,6375981,27104213,1,146,19,ANDROID,wifi,app,NATIVE,PIDE AHORA,Hora de comer?,0,1,,0
-4,0,1568678847.299,1,0,0,2213,2,6639,14721,69,6372695,27659942,"5,9,9",178,D9,ANDROID,cellular,app,HTML,Shop Now,LOWEST PRICES on Shopee's daily Flash Deals!,4800320,,,0
-4,0,1568678847.797,1,0,0,1087,2,25179,26510,69,6371275,28014499,"14,3",32,06,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568678848.125,1,0,0,2154,2,25476,26459,253,6389907,27357410,9,32,23,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678848.227,1,0,0,930,2,25555,26682,74,6359438,28131434,"1,9",10,08,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678848.31,1,0,0,1999,2,25662,27118,253,6370163,26975748,9,32,21,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678848.794,1,0,0,1087,2,25179,25835,272,6371289,28129223,9,32,30,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678849.005,1,0,0,1061,2,6652,14760,74,6376677,28224292,3,106,07,ANDROID,wifi,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568678849.25,1,0,0,1883,2,6932,16056,253,6373894,26941351,19,177,,ANDROID,cellular,app,VIDEO,,,3200480,0,,0
-4,0,1568678849.386,1,0,0,1883,2,6493,14470,178,6374432,28669708,1,32,27,ANDROID,cellular,app,IMAGE,,,3200480,0,,0
-4,0,1568678849.593,1,0,0,930,2,25482,26490,259,6379442,28225616,9,32,27,ANDROID,wifi,app,HTML,ABRIR O APP,,3200480,,,0
-4,0,1568678850.229,1,0,0,2339,2,25357,25851,69,6378888,28014499,"14,3",49,34,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678850.412,1,0,0,2117,2,25160,26745,253,6384554,28045683,24,237,,ANDROID,cellular,app,IMAGE,,,4800320,,,0
-4,0,1568678850.59,1,0,0,1883,2,6491,14466,253,6373439,20080123,9,146,,ANDROID,wifi,app,IMAGE,,,3200480,1,,0
-4,0,1568678850.698,1,0,0,1087,2,25179,25737,99,6371277,27852770,,32,27,ANDROID,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568678850.818,1,0,0,2339,2,6842,26846,253,6376577,28244645,24,45,12,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678851.055,1,0,0,1087,2,25179,26510,69,6371282,27729092,"9,9",32,27,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678851.093,1,0,0,2154,2,25169,25169,69,6364817,26043140,3,32,04,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678851.731,1,0,1,2463,2,25696,27295,262,6392055,28130988,1,178,A1,ANDROID,wifi,app,IMAGE,,,4800320,3,,0
-4,0,1568678851.82,1,0,0,2227,2,6659,16172,253,6393077,26941351,19,237,,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678851.938,1,0,0,2430,2,25374,25978,74,6383844,28224292,3,106,08,ANDROID,cellular,app,NATIVE,Pesan Sekarang,  {product.sale_price}<br/> {product.title},0,,,0
-4,0,1568678851.948,1,0,0,1992,2,25403,26865,69,6387833,26358728,"1,9,9",32,23,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678852.808,1,0,0,2213,2,6639,14721,74,6374391,28224292,3,178,F2,ANDROID,cellular,app,NATIVE,Shop Now,Daily Flash Deals - 50% OFF + Free Delivery,0,,,0
-4,0,1568678853.074,1,0,0,2339,2,6842,26847,74,6375059,28131597,"1,1",45,12,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678853.221,1,0,0,2117,2,25160,26745,259,6389857,20332976,9,237,FL,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678853.253,1,0,0,2154,2,25169,25169,253,6364816,28237691,14,32,21,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678853.948,1,0,0,2154,2,25476,26459,259,6386379,26159967,9,32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678854.143,1,0,0,1992,2,25403,26865,253,6387835,27453228,24,32,21,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678854.249,1,0,0,1061,2,25466,26393,266,6383842,28068300,"1,9",221,40,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568678854.364,1,0,0,536,2,25223,26825,74,6392018,28212815,1,45,12,IOS,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568678854.494,1,0,0,1087,2,25179,26510,69,6381402,28175271,"24,3",32,23,ANDROID,wifi,app,NATIVE,Pede um iFood,Ganhe R$10 no primeiro pedido,0,,,0
-4,0,1568678854.708,1,0,0,1087,2,25179,25835,266,5533184,27558284,"1,25,9",32,27,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678854.738,1,0,0,2213,2,6639,14719,74,6374390,28224292,3,178,13,ANDROID,cellular,app,NATIVE,Shop Now,Daily Flash Deals!,0,,,0
-4,0,1568678854.828,1,0,0,1087,2,25179,25836,253,6381399,28144749,9,32,,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678854.887,1,0,0,2339,2,6842,26847,69,6376967,28175271,"24,3",45,12,ANDROID,wifi,app,NATIVE,Mejores Tarifas,¡No te muevas sin las mejores tarifas de Beat!,0,,,0
-4,0,1568678855.356,1,0,3,2464,2,25692,27245,74,6391858,27672977,1,32,04,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678855.598,1,0,0,2213,2,6639,14723,178,6388957,27691874,17,178,D9,ANDROID,wifi,app,HTML,Shop Now, {product.title},3200480,,,0
-4,0,1568678855.834,1,0,0,2214,2,6732,27117,44,6372777,148664,9,244,45,ANDROID,wifi,app,HTML,XEM NGAY,ƯU ĐÃI ĐẾN 60%,3200050,,,0
-4,0,1568678856.22,1,0,1,2463,2,25696,27406,69,6392069,26965223,"5,9,9",178,F2,ANDROID,cellular,app,IMAGE,,,3200480,1,,0
-4,0,1568678856.227,1,0,0,2339,2,6842,26846,69,6376967,27453394,"3,9,9",45,12,ANDROID,wifi,app,NATIVE,Mejores Tarifas,¡No te muevas sin las mejores tarifas de Beat!,0,,,0
-4,0,1568678856.366,1,0,0,1087,2,25179,25835,253,6371282,28081572,9,32,,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678856.573,1,0,0,1883,2,6493,14037,74,6353814,28121260,1,32,,ANDROID,cellular,app,HTML,PEÇA JÁ,,3200480,,,0
-4,0,1568678857.055,1,0,0,930,2,25555,26683,69,6359440,27629226,3,10,07,ANDROID,cellular,app,NATIVE,Recargá ahora,¡No te quedes sin saldo!,0,,,0
-4,0,1568678857.49,1,0,0,1883,2,6493,14204,253,6373915,27312548,9,32,24,ANDROID,wifi,app,VIDEO,,,4800320,,,0
-4,0,1568678857.577,1,0,0,1087,2,25179,26510,69,6381402,26868013,"3,9,9",32,27,ANDROID,wifi,app,NATIVE,Pede um iFood,Ganhe R$10 no primeiro pedido,0,,,0
-4,0,1568678857.826,1,0,0,930,2,25482,26577,69,6379438,28068189,"9,9",32,20,ANDROID,wifi,app,HTML,ABRIR O APP,,3200480,,,0
-4,0,1568678857.912,1,0,0,2116,2,25165,26747,259,6384570,27474377,9,237,GA,IOS,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678857.954,1,0,0,2213,2,6639,14723,69,6388957,28723492,"1,9,9",178,F2,ANDROID,cellular,app,HTML,Shop Now, {product.title},3200480,,,0
-4,0,1568678857.997,1,0,0,930,2,25555,26682,74,6359438,28121274,9,10,01,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678858.058,1,0,0,2416,2,25664,27149,74,6390884,28224292,3,104,25,ANDROID,cellular,app,NATIVE,Book Now,50% OFF - up to ₹30 on First Ride. Use Code: WELCOME50,0,,,0
-4,0,1568678858.23,1,0,0,1487,2,25356,26723,253,6378540,27727639,9,32,28,ANDROID,wifi,app,IMAGE,,,3200480,1,,0
-4,0,1568678858.596,1,0,0,1087,2,25179,25835,253,6371279,20107006,9,32,05,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678858.912,1,0,0,1087,2,25179,25179,69,6381399,26043140,3,32,13,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678859.44,1,0,0,1883,2,6491,14465,253,6372057,28245385,9,146,14,ANDROID,wifi,app,IMAGE,,,3200480,2,,0
-4,0,1568678859.462,1,0,0,1087,2,25179,25737,178,6381399,26009452,9,32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678859.521,1,0,0,1883,2,6493,14470,69,6374454,26768591,"5,9,9",32,15,ANDROID,wifi,app,IMAGE,,,4800320,0,,0
-4,0,1568678859.66,1,0,0,1698,2,4955,10232,253,6337179,20080106,9,111,,IOS,wifi,app,HTML,,,3200480,,,0
-4,0,1568678860.128,1,0,0,1487,2,25356,26721,253,6378540,28692738,9,32,,ANDROID,wifi,app,IMAGE,,,3200480,2,,0
-4,0,1568678860.566,1,0,0,930,2,25482,26490,266,6386524,28012305,"1,9",32,27,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678860.72,1,0,0,2213,2,6639,14723,69,6388961,27765271,3,178,D9,ANDROID,cellular,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568678860.784,1,0,0,2213,2,6639,27158,69,6374390,28032181,"1,14",178,20,ANDROID,wifi,app,NATIVE,Shop Now,Daily Flash Deals!,0,,,0
-4,0,1568678861.482,1,0,0,1087,2,25179,25179,69,6371282,28092112,"5,9,9",32,07,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678861.713,1,0,0,930,2,25482,26490,69,6379442,28380896,"3,9,9",32,05,ANDROID,wifi,app,HTML,ABRIR O APP,,3200480,,,0
-4,0,1568678861.725,1,0,0,1883,2,6491,14205,253,6374593,28121927,9,146,09,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678861.944,1,0,0,1883,2,6493,14037,178,6374432,28675366,9,32,27,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678861.953,1,0,0,2116,2,25165,27468,259,6389888,28604278,9,237,NY,IOS,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678861.988,1,0,0,1883,2,6491,14205,69,6375986,25690114,"14,24",146,,ANDROID,cellular,app,NATIVE,PIDE AHORA,Tus medicinas en minutos,0,,,0
-4,0,1568678863.067,1,0,0,2117,2,25160,26745,253,6389854,28641080,24,237,,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678863.082,1,0,0,2214,2,6732,15102,69,6372771,21032817,"14,3",244,54,ANDROID,wifi,app,HTML,XEM NGAY,ƯU ĐÃI ĐẾN 60%,3200480,,,0
-4,0,1568678863.115,1,0,0,1883,2,6491,14467,253,6372058,20109439,9,146,19,ANDROID,cellular,app,IMAGE,,,4800320,0,,0
-4,0,1568678863.661,1,0,0,1883,2,6493,14204,253,6374432,28582431,9,32,21,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678863.702,1,0,0,1883,2,6493,14037,178,6374432,27939465,1,32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678863.932,1,0,0,1992,2,25403,26865,253,6387835,28146931,9,32,17,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678864.141,1,0,0,1883,2,6493,14470,253,6373906,28670275,19,32,,ANDROID,wifi,app,VIDEO,,,3200480,0,,0
-4,0,1568678864.264,1,0,0,1883,2,6491,14205,253,6374579,28237116,19,146,09,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678864.382,1,0,0,2116,2,25165,26747,259,6389878,28458404,9,237,OH,IOS,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678864.421,1,0,0,1087,2,25179,26510,74,6381399,28130971,1,32,15,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678864.426,1,0,0,2339,2,6842,26846,69,6375059,6244707,"1,24",45,12,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678864.515,1,0,0,1999,2,25662,27118,168,6374246,27386999,"19,19,3",32,15,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678864.861,1,0,0,2339,2,6842,26846,253,6376577,28237116,19,45,12,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568678865.182,1,0,0,1883,2,6493,14204,253,6373907,20107006,9,32,,ANDROID,cellular,app,VIDEO,,,4800320,,,0
-4,0,1568678865.671,1,0,0,1061,2,6652,14760,74,6376677,28224292,3,106,08,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568678866.03,1,0,0,1087,2,25179,25834,253,5533184,27901826,9,32,18,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678866.495,1,0,0,2117,2,25160,26745,272,6388109,27442268,9,237,AZ,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678866.593,1,0,0,1883,2,6491,14467,69,6375994,28170398,"9,9",146,14,ANDROID,cellular,app,NATIVE,PIDE AHORA,"Restaurantes, súper, bebidas 24/7",0,0,,0
-4,0,1568678866.932,1,0,0,2416,2,25664,27147,69,6390873,27527093,"9,9",104,25,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678867.377,1,0,0,2116,2,25165,26747,74,6389862,28120963,14,237,OR,IOS,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678867.572,1,0,0,930,2,25482,26577,69,6379444,28153864,"14,3",32,27,ANDROID,cellular,app,NATIVE,ABRIR O APP,Coloque créditos no seu celular a qualquer hora!,0,,,0
-4,0,1568678867.6,1,0,0,1087,2,25179,25179,253,5533184,27842695,9,32,27,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678867.741,1,0,0,2339,2,6842,26846,69,6375057,28082078,"14,3",45,12,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568678867.788,1,0,0,1061,2,25697,27493,69,6392894,27453127,"9,9",106,04,ANDROID,cellular,app,HTML,Pesan Sekarang,{product.description} - Kode Promo:  {product.custom_label_1},3200480,,,0
-4,0,1568678867.821,1,0,0,1883,2,6493,14469,272,6374459,27457202,9,32,28,ANDROID,wifi,app,IMAGE,,,3200050,1,,0
-4,0,1568678868.06,1,0,0,930,2,25482,26490,74,6379442,28121970,1,32,05,ANDROID,wifi,app,HTML,ABRIR O APP,,3200480,,,0
-4,0,1568678868.104,1,0,0,930,2,25555,26683,69,6359436,26358728,"1,9,9",10,13,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678868.689,1,0,3,2464,2,25692,27245,253,6391858,28146931,9,32,,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678869.837,1,0,0,1087,2,25179,25835,178,6381399,27691874,17,32,26,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678870.087,1,0,0,1087,2,25179,25835,74,5533184,28144164,"1,9",32,26,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678870.153,1,0,0,1061,2,25697,27493,69,6392894,134407,"9,9",106,08,ANDROID,cellular,app,HTML,Pesan Sekarang,{product.description} - Kode Promo:  {product.custom_label_1},3200480,,,0
-4,0,1568678870.362,1,0,1,2249,2,6635,27321,253,6382668,28113071,9,237,,ANDROID,cellular,app,HTML,See Homes,Listings updated in real time,3200480,,,0
-4,0,1568678870.569,1,0,0,1087,2,25179,25835,178,6381399,28277854,1,32,21,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678871.26,1,0,0,1883,2,6493,14204,168,6353798,27386999,"19,19,3",32,22,ANDROID,wifi,app,HTML,PEÇA JÁ,,4800320,,,0
-4,0,1568678871.431,1,0,0,2116,2,25165,26736,74,6389891,28120963,14,237,CA,IOS,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678871.687,1,0,0,2213,2,6639,14719,69,6374391,26813865,3,178,D9,ANDROID,cellular,app,NATIVE,Shop Now,Daily Flash Deals - 50% OFF + Free Delivery,0,,,0
-4,0,1568678872.162,1,0,0,2480,2,25624,26980,69,6390785,27734524,3,104,25,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568678872.262,1,0,0,2214,2,6732,15104,259,6389194,27926853,9,244,44,ANDROID,wifi,app,HTML,Mua Ngay, {product.title},10240768,,,0
-4,0,1568678872.435,1,0,0,1087,2,25179,25179,69,6371262,28611603,"1,9,9",32,18,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678873.47,1,0,0,930,2,25482,26490,253,6379440,20107006,9,32,,ANDROID,wifi,app,HTML,ABRIR O APP,,4800320,,,0
-4,0,1568678873.624,1,0,0,1487,2,25356,26721,178,6374875,27588703,5,32,15,ANDROID,wifi,app,IMAGE,,,3200480,2,,0
-4,0,1568678873.644,1,0,0,2117,2,25160,26745,259,6389859,28187460,9,237,CA,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678873.758,1,0,0,2247,2,6618,14617,178,6379091,28213943,9,32,21,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678873.855,1,0,0,1061,2,25697,27493,74,6392898,28224292,3,106,08,ANDROID,cellular,app,NATIVE,Pesan Sekarang,{product.description} - Kode Promo:  {product.custom_label_1},0,,,1
-4,0,1568678874.026,1,0,0,2213,2,6639,14719,74,6374390,28224292,3,178,F2,ANDROID,cellular,app,NATIVE,Shop Now,Daily Flash Deals!,0,,,0
-4,0,1568678874.631,1,0,0,1061,2,25640,27098,69,6389439,5140364,"1,1,24",137,14,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678874.773,1,0,0,1883,2,6528,14476,69,6376019,26371908,"1,1",10,21,ANDROID,wifi,app,IMAGE,,,3200480,0,,0
-4,0,1568678874.966,1,0,0,1087,2,25179,25835,74,6371272,28121173,1,32,05,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678875.127,1,0,0,1992,2,25403,26865,253,6387836,20079959,9,32,,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678875.485,1,0,0,1087,2,25179,25834,253,5533183,27611846,9,32,,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678876.365,1,0,0,930,2,25482,26490,168,6379442,27788724,"9,9",32,27,ANDROID,wifi,app,HTML,ABRIR O APP,,3200480,,,0
-4,0,1568678876.372,1,0,0,2214,2,6732,27117,69,6372764,28490031,"3,9,9",244,75,ANDROID,wifi,app,HTML,XEM NGAY,ƯU ĐÃI ĐẾN 60%,3200480,,,0
-4,0,1568678876.663,1,0,0,1087,2,25179,25835,253,5533183,28146931,9,32,27,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568678876.714,1,0,0,2154,2,25476,26459,69,6386379,69644,"1,3",32,21,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678876.889,1,0,3,2464,2,25692,27245,178,6391858,28213943,9,32,29,ANDROID,wifi,app,IMAGE,,,3200480,,,0
